id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
682690721501978624,682690721501978624,2015-12-31 14:32:06 PST,2015-12-31,14:32:06,-0700,20324669,lrvick,Lance R. Vick ( @lrvick@mastodon.social ),,Forgoing optimization in favor of more horizontal scaling is a high interest technical debt credit card for engineering time. Use it wisely.,en,[],[],[],0,0,0,[],[],https://twitter.com/lrvick/status/682690721501978624,False,,0,,,,,,,,[],,,,
682687641267998721,682687641267998721,2015-12-31 14:19:52 PST,2015-12-31,14:19:52,-0700,259,ian,Ian McKellar,,“7 Ways To Avoid Technical Debt” @ian  https://t.co/MLWoMGUxw4 #snark,en,"[{'screen_name': 'ian', 'name': 'ian mckellar', 'id': '259'}]",['https://medium.com/@ian/7-ways-to-avoid-technical-debt-26e0a75f2987'],[],0,0,1,['snark'],[],https://twitter.com/ian/status/682687641267998721,False,,0,,,,,,,,[],,,,
682670113422749696,682626809687633920,2015-12-31 13:10:13 PST,2015-12-31,13:10:13,-0700,1604885694,rnelson0,Rob Nelson,,@marknca @NicolaeRusan I think the cost to change can depend on technical debt. Use of MVPs can help identify the right models as well.,en,"[{'screen_name': 'marknca', 'name': 'mark nunnikhoven', 'id': '12143922'}, {'screen_name': 'nicolaerusan', 'name': 'nicolae rusan', 'id': '16808274'}]",[],[],0,0,0,[],[],https://twitter.com/rnelson0/status/682670113422749696,False,,0,,,,,,,,[],,,,
682668062752018433,682668062752018433,2015-12-31 13:02:04 PST,2015-12-31,13:02:04,-0700,394646446,danielkempe,Daniel Kempe 🦁👑,,Conceptual Debt is Worse than Technical Debt by @NicolaeRusan ➼  https://t.co/g4KfXkHPxw | #SaaS #Dev,en,"[{'screen_name': 'nicolaerusan', 'name': 'nicolae rusan', 'id': '16808274'}]",['http://bit.ly/1MIe7P6'],[],0,0,2,"['saas', 'dev']",[],https://twitter.com/danielkempe/status/682668062752018433,False,,0,,,,,,,,[],,,,
682657475422601216,682657475422601216,2015-12-31 12:19:59 PST,2015-12-31,12:19:59,-0700,34072375,jcliff42,Jordan Clifford,,Doing #SegWit as a soft fork piles on needless complexity and technical debt. #bitcoin,en,[],[],[],0,0,0,"['segwit', 'bitcoin']",[],https://twitter.com/jcliff42/status/682657475422601216,False,,0,,,,,,,,[],,,,
682657103077609472,682657103077609472,2015-12-31 12:18:31 PST,2015-12-31,12:18:31,-0700,98245517,dan_kasperski,Dan Kasperski,,I believe in 2016 that technical debt in Sask IT will be very problematic.,en,[],[],[],0,0,0,[],[],https://twitter.com/Dan_Kasperski/status/682657103077609472,False,,0,,,,,,,,[],,,,
682656482102358016,682656482102358016,2015-12-31 12:16:03 PST,2015-12-31,12:16:03,-0700,24338581,jamison_dance,Jamison Dance,,"I wrote a bit about technical investment, the flip side of technical debt.  https://t.co/sNZSdTOTNh",en,[],['http://jamison.dance/12-31-2015/technical-debt-and-technical-investment/'],[],0,4,13,[],[],https://twitter.com/jamison_dance/status/682656482102358016,False,,0,,,,,,,,[],,,,
682650591542284288,682650591542284288,2015-12-31 11:52:38 PST,2015-12-31,11:52:38,-0700,261008385,georgehallen3,George H. Allen III,,"""Model twice, code once"" // #ConceptualDebt is Worse than Technical Debt –@NicolaeRusan  https://t.co/vlBd4qikIP",en,"[{'screen_name': 'nicolaerusan', 'name': 'nicolae rusan', 'id': '16808274'}]",['https://medium.com/@nicolaerusan/conceptual-debt-is-worse-than-technical-debt-5b65a910fd46#.gw6msfzkl'],[],0,0,1,['conceptualdebt'],[],https://twitter.com/georgehallen3/status/682650591542284288,False,,0,,,,,,,,[],,,,
682643497145528320,682643497145528320,2015-12-31 11:24:27 PST,2015-12-31,11:24:27,-0700,4084589240,neonachosoto,NeoNachoSoto,,"It's kind of ridiculous that Apple includes radar numbers in the bank, but they're close to technical debt bankruptcy.",en,[],[],[],0,0,0,[],[],https://twitter.com/NeoNachoSoto/status/682643497145528320,False,,0,,,,,,,,[],,,,
682635962220941313,682635962220941313,2015-12-31 10:54:30 PST,2015-12-31,10:54:30,-0700,182642155,alissadesigns,Alissa Briggs,,“Conceptual Debt is Worse than Technical Debt” by @NicolaeRusan  https://t.co/Gt1OCBH9lA,en,"[{'screen_name': 'nicolaerusan', 'name': 'nicolae rusan', 'id': '16808274'}]",['https://medium.com/@nicolaerusan/conceptual-debt-is-worse-than-technical-debt-5b65a910fd46#.bompcitrd'],[],0,1,2,[],[],https://twitter.com/alissadesigns/status/682635962220941313,False,,0,,,,,,,,[],,,,
